"(eventually (and 
  (have_soil_analysis rover0 waypoint4)
  (have_rock_analysis rover0 waypoint4)
  (communicated_soil_data waypoint4)
  (communicated_rock_data waypoint4)
))",0,9.87,0,0,19.9,29.78,0,0,0,used 'eventually'
(eventually (and (have_soil_analysis rover0 waypoint4) (have_rock_analysis rover0 waypoint4))),0,10.27,0,0,15.18,25.46,0,0,0,used 'eventually'
"(always 
  (forall (?r - rover) 
    (and 
      (not (in ?r waypoint2))
      (not (in ?r waypoint5))
    )
  )
)",1,9.22,0,0,10.95,20.17,1,0,0,
"(always (and 
    (not (in rover0 waypoint2))
    (not (in rover1 waypoint2))
    (not (in rover2 waypoint2))
    (not (in rover3 waypoint2))
    (not (in rover0 waypoint5))
    (not (in rover1 waypoint5))
    (not (in rover2 waypoint5))
    (not (in rover3 waypoint5))
))",1,7.32,0,0,11.1,18.42,1,0,0,
"(always (and 
    (forall (?o - objective ?m - mode) (not (have_image rover2 ?o ?m)))
    (forall (?o - objective ?m - mode) (not (have_image rover3 ?o ?m)))))",1,6.52,0,0,30.09,36.61,0,0,0,forgot rover0
"(always (and 
    (forall (?o - objective ?m - mode) (not (have_image rover0 ?o ?m)))
    (forall (?o - objective ?m - mode) (not (have_image rover2 ?o ?m)))
    (forall (?o - objective ?m - mode) (not (have_image rover3 ?o ?m)))))",1,4.31,0,0,29.97,34.29,1,0,0,
(always (at_rock_sample waypoint6)),1,9.23,0,0,6.89,16.11,1,0,0,
(always (at_rock_sample waypoint6)),1,8.03,0,0,10.5,18.52,1,0,0,
"(always (forall (?r - rover ?w - waypoint) 
  (imply (and (not (= ?w waypoint1)) (have_rock_analysis ?r ?w)) 
         (have_rock_analysis ?r waypoint1))))",1,8.42,0,0,16.07,24.49,1,0,0,
"(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint0))
(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint3))
(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint4))",1,8.14,0,0,27.9,36.04,0,0,0,"used 'sometime-before' but mixed the the arguments before and after.
+ focused on rock analysis. Initial meaning is that it should be the first task/goal accomplished"
"(always (forall (?w - waypoint ?r1 - rover ?r2 - rover)
    (imply (not (= ?r1 ?r2))
        (not (and (in ?r1 ?w) (in ?r2 ?w))))))",1,10.94,0,0,10.62,21.55,1,0,0,imply used but constraint ok
"(always (forall (?w - waypoint ?r1 - rover ?r2 - rover)
    (imply (not (= ?r1 ?r2))
        (not (and (in ?r1 ?w) (in ?r2 ?w))))))",1,10.73,0,0,11.91,22.64,1,0,0,imply used but constraint ok
