"(always (>= (fuel plane1) (/ (capacity plane1) 2)))
(always (>= (fuel plane2) (/ (capacity plane2) 2)))
(always (>= (fuel plane3) (/ (capacity plane3) 2)))",1,10.823811292648315,2.6142351627349854,10.923331499099731,15.887819051742554,39.596764087677,1,3,2,""
"(always (forall (?a - aircraft) (>= (fuel ?a) (* 0.5 (capacity ?a)))))",1,15.73698353767395,4.820006847381592,23.912532806396484,9.750592470169067,54.01613998413086,1,1,0,""
"(always (forall (?a - aircraft) (imply (located ?a city2) (not (= (fuel ?a) (capacity ?a))))))",1,7.61897873878479,11.232359409332275,28.885385513305664,14.588577270507812,62.17758917808533,1,1,0,""
"(always (forall (?a - aircraft) 
    (not (and (located ?a city2) 
              (= (fuel ?a) (capacity ?a))))))",1,10.029890537261963,3.7154297828674316,26.652792930603027,11.723361253738403,51.83956837654114,1,1,0,""
"(always
  (forall (?a - aircraft)
    (and (= (n_flyslow ?a city0 city3) 0)
         (= (n_flyfast ?a city0 city3) 0))))",1,16.04827094078064,51.131221771240234,40.124783515930176,59.02967596054077,166.09674787521362,1,1,0,""
"(always (forall (?a - aircraft) (= (n_flyslow ?a city0 city3) 0)))
(forall (?a - aircraft) (always (= (n_flyfast ?a city0 city3) 0)))",1,17.239790201187134,23.9678156375885,29.888331651687622,18.216783046722412,88.84866333007812,1,2,1,""
"(always (in rover2 waypoint3))
(always (forall (?w - waypoint) (not (have_rock_analysis rover2 ?w))))
(always (forall (?o - objective ?m - mode) (not (have_image rover2 ?o ?m))))
(always (not (calibrated camera4 rover2)))
(always (empty rover2store))
(always (and
  (forall (?l - lander ?p - waypoint ?x - waypoint ?y - waypoint)
    (= (n_communicatesoildata rover2 ?l ?p ?x ?y) 0))
  (forall (?l - lander ?p - waypoint ?x - waypoint ?y - waypoint)  
    (= (n_communicaterockdata rover2 ?l ?p ?x ?y) 0))
  (forall (?l - lander ?o - objective ?m - mode ?x - waypoint ?y - waypoint)
    (= (n_communicateimagedata rover2 ?l ?o ?m ?x ?y) 0))
))",1,5.3296520709991455,12.53453254699707,23.009440660476685,31.559244394302368,69.88037848472595,1,6,5,""
"(always (in rover2 waypoint3))
(always (= (energy rover2) 50))
(always (forall (?r - rover) (not (calibrated camera4 ?r))))",1,3.6135640144348145,5.428738117218018,24.915149688720703,9.800930261611938,42.71327447891235,1,3,2,""
"(sometime (have_soil_analysis rover0 waypoint4))
(sometime (have_rock_analysis rover0 waypoint4))",1,8.723954677581787,7.3279502391815186,9.704883337020874,31.35812473297119,55.75091862678528,1,2,1,""
"(sometime (have_soil_analysis rover0 waypoint4))
(sometime (have_rock_analysis rover0 waypoint4))",1,7.52531099319458,3.6174185276031494,12.829226016998291,19.74712824821472,43.07757878303528,1,2,1,""
"(always (forall (?r - rover) (not (in ?r waypoint2))))
(always (forall (?r - rover) (not (in ?r waypoint5))))",1,7.524039268493652,3.6181232929229736,10.774059534072876,9.65637755393982,30.89761185646057,1,2,1,""
"(always (forall (?r - rover) (not (in ?r waypoint2))))
(always (forall (?r - rover) (not (in ?r waypoint5))))",1,7.3198559284210205,3.0114500522613525,13.244700908660889,9.201346397399902,32.0824761390686,1,2,1,""
"(sometime (have_image rover1 objective3 colour))
(sometime (have_image rover1 objective2 colour))
(sometime (have_image rover1 objective3 lowres))
(always (forall (?o - objective ?m - mode)
    (and (not (have_image rover0 ?o ?m))
         (not (have_image rover2 ?o ?m))
         (not (have_image rover3 ?o ?m)))))",1,4.713939189910889,24.971763134002686,30.820786952972412,37.29192662239075,96.55515170097351,1,4,3,""
"(sometime (have_image rover1 objective3 colour))
(sometime (have_image rover1 objective2 colour))
(sometime (have_image rover1 objective3 lowres))
(always (forall (?o - objective ?m - mode) (not (have_image rover0 ?o ?m))))
(always (forall (?o - objective ?m - mode) (not (have_image rover2 ?o ?m))))
(always (forall (?o - objective ?m - mode) (not (have_image rover3 ?o ?m))))",1,4.41269326210022,70.26206707954407,64.7457857131958,26.164835929870605,163.6809401512146,1,6,5,""
"(always (at_rock_sample waypoint6))
(always (forall (?r - rover) (not (have_rock_analysis ?r waypoint6))))",1,8.11904501914978,21.751874685287476,11.101064682006836,8.778968572616577,49.06635904312134,1,2,1,""
"(always (at_rock_sample waypoint6))",1,7.929785490036011,3.015108585357666,11.419065952301025,10.502371788024902,32.5208535194397,1,1,0,""
"(sometime-before (communicated_rock_data waypoint1) (communicated_soil_data waypoint6))
(sometime-before (communicated_rock_data waypoint1) (communicated_soil_data waypoint0))
(sometime-before (communicated_soil_data waypoint3) (communicated_rock_data waypoint1))
(sometime-before (communicated_soil_data waypoint4) (communicated_rock_data waypoint1))
(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint4))
(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint3))
(always (imply (communicated_rock_data waypoint0) (communicated_rock_data waypoint1)))
(sometime-before (communicated_rock_data waypoint1) (communicated_image_data objective3 colour))
(sometime-before (communicated_rock_data waypoint1) (communicated_image_data objective2 colour))
(sometime-before (communicated_rock_data waypoint1) (communicated_image_data objective3 lowres))",1,10.728764772415161,53.434168100357056,28.57239532470703,30.04517102241516,117.40709853172302,0,10,9,"Able to get goal decomposition but failed at encoding, mixing sometime-before arguments"
"(sometime-before (communicated_rock_data waypoint1) (communicated_soil_data waypoint6))
(always (imply (communicated_soil_data waypoint0) (communicated_rock_data waypoint1)))
(always (imply (communicated_soil_data waypoint3) (communicated_rock_data waypoint1)))
(always (imply (communicated_soil_data waypoint4) (communicated_rock_data waypoint1)))
(always (imply (communicated_rock_data waypoint4) (communicated_rock_data waypoint1)))
(always (imply (communicated_rock_data waypoint3) (communicated_rock_data waypoint1)))
(sometime-before (communicated_rock_data waypoint1) (communicated_rock_data waypoint0))
(always (imply (communicated_image_data objective3 colour) (communicated_rock_data waypoint1)))
(sometime-before (communicated_rock_data waypoint1) (communicated_image_data objective2 colour))
(always (imply (communicated_image_data objective3 lowres) (communicated_rock_data waypoint1)))",1,7.320662021636963,37.18824100494385,30.47850275039673,31.77176332473755,103.42110466957092,0,10,9,"Correct decomp but mixed sometime-before arguments. But also used imply correctly "
"(always (forall (?w - waypoint ?r1 - rover ?r2 - rover)
    (imply (not (= ?r1 ?r2))
           (not (and (in ?r1 ?w) (in ?r2 ?w))))))",1,10.329448223114014,6.021450042724609,27.24966049194336,14.945539712905884,58.21340250968933,1,1,0,""
"(always (forall (?r1 - rover ?r2 - rover)
  (imply (not (= ?r1 ?r2))
    (not (and (in ?r1 waypoint0) (in ?r2 waypoint0))))))
(always (and 
  (not (and (in rover0 waypoint1) (in rover1 waypoint1)))
  (not (and (in rover0 waypoint1) (in rover2 waypoint1)))
  (not (and (in rover0 waypoint1) (in rover3 waypoint1)))
  (not (and (in rover1 waypoint1) (in rover2 waypoint1)))
  (not (and (in rover1 waypoint1) (in rover3 waypoint1)))
  (not (and (in rover2 waypoint1) (in rover3 waypoint1)))))
(always (not (or 
  (and (in rover0 waypoint2) (in rover1 waypoint2))
  (and (in rover0 waypoint2) (in rover2 waypoint2))
  (and (in rover0 waypoint2) (in rover3 waypoint2))
  (and (in rover1 waypoint2) (in rover2 waypoint2))
  (and (in rover1 waypoint2) (in rover3 waypoint2))
  (and (in rover2 waypoint2) (in rover3 waypoint2))
)))
(always (forall (?r1 ?r2 - rover) 
  (imply (and (in ?r1 waypoint3) (in ?r2 waypoint3)) 
         (= ?r1 ?r2))))
(always (not (and (in rover0 waypoint4) (in rover1 waypoint4))))
(always (not (and (in rover0 waypoint4) (in rover2 waypoint4))))
(always (not (and (in rover0 waypoint4) (in rover3 waypoint4))))
(always (not (and (in rover1 waypoint4) (in rover2 waypoint4))))
(always (not (and (in rover1 waypoint4) (in rover3 waypoint4))))
(always (not (and (in rover2 waypoint4) (in rover3 waypoint4))))
(always 
    (forall (?r1 ?r2 - rover)
        (imply 
            (and (in ?r1 waypoint5) (in ?r2 waypoint5))
            (= ?r1 ?r2)
        )
    )
)
(always (not (exists (?r1 - rover ?r2 - rover) 
    (and (in ?r1 waypoint6) 
         (in ?r2 waypoint6) 
         (not (= ?r1 ?r2))))))",1,8.426504373550415,20.255724668502808,17.717726707458496,124.81041312217712,167.12530422210693,1,7,6,""
